customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C4002,Female,0,No,No,51,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,118.81,6059.31,No
C4003,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,62.18,62.18,No
C4004,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),119.0,7259.0,No
C4005,Male,0,Yes,Yes,29,Yes,No phone service,No,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,35.45,1028.05,No
C4006,Female,0,No,Yes,0,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,115.74,0.0,No
C4007,Male,0,No,Yes,41,Yes,No,No,No,No,No internet service,Yes,No,No,One year,No,Electronic check,78.14,3203.74,Yes
C4008,Female,0,No,No,12,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),85.58,1026.96,No
C4009,Female,0,No,No,29,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),76.52,2219.08,No
C4010,Male,0,No,No,33,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,One year,No,Electronic check,118.25,3902.25,Yes
C4011,Female,0,Yes,No,5,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),22.52,112.6,No
C4012,Male,1,Yes,Yes,61,Yes,No phone service,No,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,59.87,3652.07,No
C4013,Female,1,No,No,36,No,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),107.27,3861.72,No
C4014,Male,0,No,Yes,69,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),35.04,2417.76,Yes
C4015,Male,0,Yes,No,33,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,One year,No,Mailed check,76.1,2511.3,Yes
C4016,Female,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),71.4,2998.8,No
C4017,Male,1,No,Yes,58,Yes,Yes,No,Yes,No,No,Yes,No internet service,No internet service,Two year,No,Electronic check,100.36,5820.88,No
C4018,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,111.66,1674.9,Yes
C4019,Female,0,No,No,65,Yes,No,No,No internet service,No,Yes,No,No internet service,No,One year,No,Credit card (automatic),44.4,2886.0,No
C4020,Male,0,No,No,13,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No,One year,No,Credit card (automatic),88.7,1153.1,No
C4021,Male,1,No,No,71,Yes,No,No,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,73.86,5244.06,No
C4022,Male,0,No,Yes,46,Yes,Yes,No,No internet service,No,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,85.6,3937.6,No
C4023,Male,0,Yes,No,37,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),38.44,1422.28,No
C4024,Male,0,Yes,No,15,Yes,No,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.81,687.15,No
C4025,Female,0,No,No,40,Yes,Yes,No,Yes,No internet service,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),74.08,2963.2,No
C4026,Male,1,Yes,Yes,39,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),18.3,713.7,No
C4027,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,91.08,6375.6,Yes
C4028,Male,0,No,No,60,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,34.48,2068.8,No
C4029,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.99,3841.66,No
C4030,Female,0,Yes,No,28,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Mailed check,105.78,2961.84,No
C4031,Male,0,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),81.58,2202.66,No
C4032,Female,0,Yes,No,27,Yes,No phone service,No,No,No,No,Yes,No,No,One year,Yes,Electronic check,108.89,2940.03,No
C4033,Male,1,No,No,0,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),118.7,0.0,No
C4034,Male,0,No,Yes,2,Yes,No,No,No internet service,No,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),97.05,194.1,No
C4035,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),81.92,4423.68,No
C4036,Female,0,No,No,18,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,63.83,1148.94,No
C4037,Male,0,No,Yes,29,No,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,100.98,2928.42,Yes
C4038,Male,0,Yes,Yes,50,Yes,Yes,No,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),89.85,4492.5,No
C4039,Male,0,Yes,No,43,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),66.21,2847.03,No
C4040,Male,0,Yes,No,25,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Electronic check,69.0,1725.0,No
C4041,Male,0,Yes,Yes,54,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,41.35,2232.9,No
C4042,Male,0,No,No,11,Yes,No phone service,No,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),98.44,1082.84,No
C4043,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,107.59,3658.06,No
C4044,Male,0,Yes,Yes,7,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,19.68,137.76,No
C4045,Female,0,Yes,No,38,No,No phone service,No,No,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),29.41,1117.58,Yes
C4046,Female,1,Yes,Yes,6,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),119.11,714.66,Yes
C4047,Female,0,No,No,67,Yes,No,DSL,Yes,No internet service,No,No internet service,No,Yes,One year,No,Mailed check,36.17,2423.39,Yes
C4048,Male,0,Yes,Yes,47,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),93.13,4377.11,Yes
C4049,Female,0,Yes,No,17,No,No,No,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),67.05,1139.85,No
C4050,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),71.18,3131.92,No
C4051,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.05,726.25,Yes
C4052,Female,0,No,Yes,37,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Electronic check,32.06,1186.22,No
C4053,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.95,923.4,No
C4054,Female,0,Yes,No,36,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),56.52,2034.72,No
C4055,Male,0,Yes,No,7,Yes,No,DSL,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,99.34,695.38,No
C4056,Female,0,Yes,No,11,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Mailed check,117.14,1288.54,No
C4057,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,100.86,4236.12,Yes
C4058,Male,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),59.4,2138.4,No
C4059,Male,1,Yes,No,21,Yes,No phone service,No,Yes,No internet service,No internet service,No,No internet service,Yes,One year,No,Electronic check,67.18,1410.78,No
C4060,Male,0,Yes,No,4,Yes,Yes,No,No,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),33.98,135.92,No
C4061,Male,0,Yes,No,30,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,88.96,2668.8,No
C4062,Male,0,Yes,No,66,No,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,63.63,4199.58,No
C4063,Male,0,Yes,Yes,50,Yes,Yes,No,No,No,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),105.45,5272.5,No
C4064,Female,1,No,Yes,4,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,84.51,338.04,No
C4065,Female,0,Yes,Yes,67,Yes,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,35.4,2371.8,No
C4066,Female,0,No,No,30,Yes,No phone service,No,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,59.92,1797.6,Yes
C4067,Female,1,No,Yes,41,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,87.05,3569.05,No
C4068,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,105.51,0.0,No
C4069,Male,0,No,Yes,22,Yes,No,No,No internet service,No,No internet service,No,No,No internet service,One year,Yes,Mailed check,53.78,1183.16,No
C4070,Male,0,Yes,Yes,56,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,86.29,4832.24,No
C4071,Male,0,No,No,23,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,35.71,821.33,Yes
C4072,Male,0,Yes,No,11,Yes,No,No,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),110.28,1213.08,No
C4073,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),76.67,460.02,No
C4074,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,96.4,6362.4,No
C4075,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.48,3391.84,Yes
C4076,Male,0,No,No,3,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),113.94,341.82,Yes
C4077,Female,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,91.45,6035.7,No
C4078,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,33.67,1986.53,No
C4079,Male,0,No,Yes,25,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,74.12,1853.0,No
C4080,Male,0,No,No,47,No,No,No,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),45.72,2148.84,No
C4081,Female,1,Yes,Yes,18,Yes,No phone service,No,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),103.0,1854.0,Yes
C4082,Male,0,No,No,17,Yes,No phone service,No,No internet service,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.85,1663.45,No
C4083,Male,0,Yes,Yes,51,Yes,No,No,No,Yes,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),68.44,3490.44,No
C4084,Male,0,Yes,No,14,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,48.8,683.2,No
C4085,Male,0,Yes,No,25,Yes,No,No,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),104.97,2624.25,No
C4086,Male,0,No,Yes,25,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,104.75,2618.75,No
C4087,Male,1,No,No,10,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,69.53,695.3,No
C4088,Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),91.16,5378.44,No
C4089,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),47.12,2261.76,Yes
C4090,Male,1,Yes,Yes,62,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,One year,No,Mailed check,53.58,3321.96,No
C4091,Male,0,Yes,No,37,Yes,No,No,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Electronic check,114.29,4228.73,No
C4092,Female,1,No,No,12,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),93.1,1117.2,No
C4093,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,25.36,507.2,No
C4094,Female,0,Yes,No,25,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.69,1617.25,No
C4095,Female,1,Yes,No,67,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),58.37,3910.79,No
C4096,Male,0,No,Yes,17,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,41.56,706.52,No
C4097,Male,0,Yes,Yes,49,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Mailed check,119.48,5854.52,No
C4098,Male,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),31.85,254.8,No
C4099,Male,0,No,Yes,68,Yes,No phone service,No,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.06,3404.08,No
C4100,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Electronic check,104.57,4810.22,No
C4101,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),31.49,976.19,No
C4102,Male,0,No,Yes,24,Yes,Yes,No,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,56.37,1352.88,No
C4103,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),82.69,2067.25,No
C4104,Female,0,Yes,Yes,16,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,No,Mailed check,52.36,837.76,No
C4105,Male,0,Yes,Yes,43,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),59.7,2567.1,No
C4106,Female,0,No,No,62,Yes,No,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.11,4594.82,No
C4107,Male,0,No,No,17,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No internet service,No,One year,No,Electronic check,115.17,1957.89,No
C4108,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Two year,No,Electronic check,106.83,5661.99,Yes
C4109,Male,0,No,Yes,40,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),29.42,1176.8,No
C4110,Female,0,Yes,No,55,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,76.08,4184.4,Yes
C4111,Female,0,Yes,No,55,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),84.64,4655.2,No
C4112,Male,0,Yes,Yes,2,Yes,No,No,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,51.23,102.46,No
C4113,Female,0,Yes,Yes,1,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,44.95,44.95,No
C4114,Male,1,No,Yes,65,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),78.97,5133.05,No
C4115,Male,1,No,No,11,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.33,663.63,No
C4116,Female,0,Yes,Yes,41,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,110.32,4523.12,No
C4117,Female,1,No,Yes,54,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),34.68,1872.72,No
C4118,Male,1,No,Yes,36,No,No,DSL,No,Yes,No internet service,No,No,No,One year,Yes,Mailed check,22.19,798.84,No
C4119,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),109.76,0.0,No
C4120,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Mailed check,109.4,0.0,Yes
C4121,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,60.51,2904.48,No
C4122,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),94.9,6073.6,No
C4123,Female,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),104.26,2502.24,No
C4124,Male,0,Yes,Yes,39,No,No phone service,DSL,No,No,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,44.0,1716.0,No
C4125,Female,0,Yes,No,67,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Mailed check,84.75,5678.25,No
C4126,Female,1,Yes,Yes,59,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),93.19,5498.21,No
C4127,Female,0,No,No,38,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,54.46,2069.48,No
C4128,Female,0,No,Yes,47,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),114.49,5381.03,No
