customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,Churn_Yes,synthetic_anomaly
C4000,0,0,0,0,51,1,1,75.15,3832.65,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,0
C4001,0,1,0,0,68,1,0,97.46,6627.28,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,0
C4002,0,0,0,0,51,1,1,118.81,6059.31,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,0
C4003,0,0,1,0,1,1,1,62.18,62.18,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,0
C4004,0,0,1,0,61,1,1,119.0,7259.0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
C4005,1,0,1,1,29,1,1,35.45,1028.05,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0
C4006,0,0,0,1,0,1,1,115.74,0.0,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,0
C4007,1,0,0,1,41,1,0,78.14,3203.74,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,0
C4008,0,0,0,0,12,1,0,85.58,1026.96,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
C4009,0,0,0,0,145,1,1,0.0,0.0,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,1
C4010,1,0,0,0,33,1,0,118.25,3902.25,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,0
C4011,0,0,1,0,5,1,0,22.52,112.6,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0
C4012,1,1,1,1,61,1,0,59.87,3652.07,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
C4013,0,1,0,0,36,0,1,107.27,3861.72,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0
C4014,1,0,0,1,69,1,0,35.04,2417.76,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0
C4015,1,0,1,0,33,1,0,76.1,2511.3,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,0
C4016,0,0,1,1,42,1,1,71.4,2998.8,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
C4017,1,1,0,1,58,1,0,100.36,5820.88,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,0
C4018,0,0,0,0,15,1,1,111.66,1674.9,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,0
C4019,0,0,0,0,65,1,0,44.4,2886.0,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,0
C4020,1,0,0,0,13,1,0,88.7,1153.1,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0
C4021,1,1,0,0,71,1,0,73.86,5244.06,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,0
C4022,1,0,0,1,46,1,1,85.6,3937.6,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,0
C4023,1,0,1,0,37,1,0,38.44,1422.28,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,0
C4024,1,0,1,0,15,1,1,45.81,687.15,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
C4025,0,0,0,0,40,1,0,74.08,2963.2,False,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0
C4026,1,1,1,1,39,1,0,18.3,713.7,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
C4027,0,0,1,1,70,1,1,91.08,6375.6,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0
C4028,1,0,0,0,60,1,0,34.48,2068.8,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0
C4029,0,0,1,1,170,1,1,0.0,0.0,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
C4030,0,0,1,0,28,1,1,105.78,2961.84,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,0
C4031,1,0,1,0,27,1,0,81.58,2202.66,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,0
C4032,0,0,1,0,27,1,1,108.89,2940.03,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
C4033,1,1,0,0,0,1,0,118.7,0.0,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,0
C4034,1,0,0,1,2,1,1,97.05,194.1,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
C4035,0,0,0,1,54,1,0,81.92,4423.68,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0
C4036,0,0,0,0,18,1,1,63.83,1148.94,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,0
C4037,1,0,0,1,29,0,1,100.98,2928.42,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,0
C4038,1,0,1,1,50,1,1,89.85,4492.5,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,0
C4039,1,0,1,0,43,1,0,66.21,2847.03,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0
C4040,1,0,1,0,25,0,0,69.0,1725.0,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,0
C4041,1,0,1,1,54,0,0,41.35,2232.9,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
C4042,1,0,0,0,11,1,1,98.44,1082.84,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,0
C4043,0,0,1,1,34,1,0,107.59,3658.06,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,0
C4044,1,0,1,1,7,1,1,19.68,137.76,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0
C4045,0,0,1,0,38,0,1,29.41,1117.58,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
C4046,0,1,1,1,6,1,1,119.11,714.66,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,0
C4047,0,0,0,0,67,1,0,36.17,2423.39,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,0
C4048,1,0,1,1,47,1,0,93.13,4377.11,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,0
C4049,0,0,1,0,17,0,0,67.05,1139.85,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0
C4050,0,0,1,0,44,1,1,71.18,3131.92,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,0
C4051,1,0,1,0,25,1,0,29.05,726.25,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
C4052,0,0,0,1,37,1,1,32.06,1186.22,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0
C4053,1,0,1,1,12,1,1,76.95,923.4,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0
C4054,0,0,1,0,36,1,0,56.52,2034.72,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,0
C4055,1,0,1,0,7,1,1,99.34,695.38,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0
C4056,0,0,1,0,11,1,1,117.14,1288.54,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,0
C4057,1,0,1,0,42,1,0,100.86,4236.12,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,0
C4058,1,0,0,1,36,1,1,59.4,2138.4,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,0
C4059,1,1,1,0,21,1,0,67.18,1410.78,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,0
C4060,1,0,1,0,4,1,1,33.98,135.92,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0
C4061,1,0,1,0,30,1,0,88.96,2668.8,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,0
C4062,1,0,1,0,66,0,0,63.63,4199.58,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,0
C4063,1,0,1,1,50,1,0,105.45,5272.5,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,0
C4064,0,1,0,1,4,0,0,84.51,338.04,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0
C4065,0,0,1,1,67,1,1,35.4,2371.8,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,0
C4066,0,0,0,0,30,1,0,59.92,1797.6,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,0
C4067,0,1,0,1,41,1,0,87.05,3569.05,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,0
C4068,1,0,1,1,0,1,0,0.0,0.0,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,1
C4069,1,0,0,1,22,1,1,53.78,1183.16,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
C4070,1,0,1,1,56,1,0,86.29,4832.24,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,0
C4071,1,0,0,0,23,1,0,35.71,821.33,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0
C4072,1,0,1,0,11,1,1,110.28,1213.08,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0
C4073,0,0,1,1,6,1,1,76.67,460.02,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,0
C4074,0,0,1,0,66,1,1,96.4,6362.4,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0
C4075,0,0,0,0,58,1,1,58.48,3391.84,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
C4076,1,0,0,0,3,1,1,113.94,341.82,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,0
C4077,0,0,1,1,66,1,1,91.45,6035.7,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,0
C4078,1,0,0,0,59,1,1,33.67,1986.53,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
C4079,1,0,0,1,25,1,1,74.12,1853.0,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,0
C4080,1,0,0,0,47,0,0,45.72,2148.84,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,0
C4081,0,1,1,1,18,1,0,103.0,1854.0,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,0
C4082,1,0,0,0,17,1,1,97.85,1663.45,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
C4083,1,0,1,1,51,1,1,68.44,3490.44,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
C4084,1,0,1,0,14,1,1,48.8,683.2,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0
C4085,1,0,1,0,25,1,1,104.97,2624.25,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0
C4086,1,0,0,1,25,1,1,104.75,2618.75,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,0
C4087,1,1,0,0,10,1,1,69.53,695.3,True,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,0
C4088,1,0,0,0,59,1,1,91.16,5378.44,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,0
C4089,1,0,0,1,48,1,0,47.12,2261.76,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,0
C4090,1,1,1,1,62,1,0,53.58,3321.96,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
C4091,1,0,1,0,185,1,0,0.0,0.0,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,1
